qid,metric,value,Method
30151,RR,0.0,Dense
30151,P@1,0.0,Dense
30151,P@5,0.0,Dense
30151,P@10,0.0,Dense
30151,nDCG@10,0.0,Dense
30151,nDCG@20,0.0,Dense
30171,AP,0.03428571428571429,Dense
30171,RR,0.07142857142857142,Dense
30171,P@1,0.0,Dense
30171,P@5,0.0,Dense
30171,P@10,0.0,Dense
30171,nDCG@10,0.0,Dense
30171,nDCG@20,0.1902155917818588,Dense
30194,AP,0.6547619047619048,Dense
30194,RR,1.0,Dense
30194,P@1,1.0,Dense
30194,P@5,0.4,Dense
30194,P@10,0.3,Dense
30194,nDCG@10,0.8867869232147801,Dense
30194,nDCG@20,0.9328092431107232,Dense
30202,AP,0.863131313131313,Dense
30202,RR,1.0,Dense
30202,P@1,1.0,Dense
30202,P@5,0.8,Dense
30202,P@10,0.5,Dense
30202,nDCG@10,0.7208416935758506,Dense
30202,nDCG@20,0.7678366276738189,Dense
30226,AP,0.009523809523809523,Dense
30226,RR,0.06666666666666667,Dense
30226,P@1,0.0,Dense
30226,P@5,0.0,Dense
30226,P@10,0.0,Dense
30226,nDCG@10,0.0,Dense
30226,nDCG@20,0.03378442684540464,Dense
30328,AP,0.0,Dense
30328,RR,0.0,Dense
30328,P@1,0.0,Dense
30328,P@5,0.0,Dense
30328,P@10,0.0,Dense
30328,nDCG@10,0.0,Dense
30328,nDCG@20,0.0,Dense
30387,AP,0.0,Dense
30387,RR,0.0,Dense
30387,P@1,0.0,Dense
30387,P@5,0.0,Dense
30387,P@10,0.0,Dense
30387,nDCG@10,0.0,Dense
30387,nDCG@20,0.0,Dense
30389,AP,0.2,Dense
30389,RR,1.0,Dense
30389,P@1,1.0,Dense
30389,P@5,0.2,Dense
30389,P@10,0.1,Dense
30389,nDCG@10,0.3584621982302271,Dense
30389,nDCG@20,0.3584621982302271,Dense
30482,AP,0.0,Dense
30482,RR,0.0,Dense
30482,P@1,0.0,Dense
30482,P@5,0.0,Dense
30482,P@10,0.0,Dense
30482,nDCG@10,0.0,Dense
30482,nDCG@20,0.0,Dense
30550,AP,0.015873015873015872,Dense
30550,RR,0.1111111111111111,Dense
30550,P@1,0.0,Dense
30550,P@5,0.0,Dense
30550,P@10,0.1,Dense
30550,nDCG@10,0.1075125155368997,Dense
30550,nDCG@20,0.1075125155368997,Dense
30610,AP,0.0,Dense
30610,RR,0.0,Dense
30610,P@1,0.0,Dense
30610,P@5,0.0,Dense
30610,P@10,0.0,Dense
30610,nDCG@10,0.0,Dense
30610,nDCG@20,0.0,Dense
30611,AP,0.0,Dense
30611,RR,0.0,Dense
30611,P@1,0.0,Dense
30611,P@5,0.0,Dense
30611,P@10,0.0,Dense
30611,nDCG@10,0.0,Dense
30611,nDCG@20,0.0,Dense
30640,AP,0.0,Dense
30640,RR,0.0,Dense
30640,P@1,0.0,Dense
30640,P@5,0.0,Dense
30640,P@10,0.0,Dense
30640,nDCG@10,0.0,Dense
30640,nDCG@20,0.0,Dense
30745,AP,0.04383116883116883,Dense
30745,RR,0.125,Dense
30745,P@1,0.0,Dense
30745,P@5,0.0,Dense
30745,P@10,0.1,Dense
30745,nDCG@10,0.04263120020824817,Dense
30745,nDCG@20,0.08032691037381728,Dense
30827,AP,0.0,Dense
30827,RR,0.0,Dense
30827,P@1,0.0,Dense
30827,P@5,0.0,Dense
30827,P@10,0.0,Dense
30827,nDCG@10,0.0,Dense
30827,nDCG@20,0.0,Dense
30896,AP,0.21904761904761907,Dense
30896,RR,1.0,Dense
30896,P@1,1.0,Dense
30896,P@5,0.2,Dense
30896,P@10,0.1,Dense
30896,nDCG@10,0.20208310829219417,Dense
30896,nDCG@20,0.20208310829219417,Dense
30917,AP,0.0,Dense
30917,RR,0.0,Dense
30917,P@1,0.0,Dense
30917,P@5,0.0,Dense
30917,P@10,0.0,Dense
30917,nDCG@10,0.0,Dense
30917,nDCG@20,0.0,Dense
30941,AP,0.4609706083390294,Dense
30941,RR,1.0,Dense
30941,P@1,1.0,Dense
30941,P@5,0.6,Dense
30941,P@10,0.3,Dense
30941,nDCG@10,0.6475107269528095,Dense
30941,nDCG@20,0.716474358382844,Dense
30979,AP,0.0,Dense
30979,RR,0.0,Dense
30979,P@1,0.0,Dense
30979,P@5,0.0,Dense
30979,P@10,0.0,Dense
30979,nDCG@10,0.0,Dense
30979,nDCG@20,0.0,Dense
31022,AP,0.013888888888888888,Dense
31022,RR,0.125,Dense
31022,P@1,0.0,Dense
31022,P@5,0.0,Dense
31022,P@10,0.1,Dense
31022,nDCG@10,0.12685790974266486,Dense
31022,nDCG@20,0.12685790974266486,Dense
31025,AP,0.0,Dense
31025,RR,0.0,Dense
31025,P@1,0.0,Dense
31025,P@5,0.0,Dense
31025,P@10,0.0,Dense
31025,nDCG@10,0.0,Dense
31025,nDCG@20,0.0,Dense
31028,AP,0.0,Dense
31028,RR,0.0,Dense
31028,P@1,0.0,Dense
31028,P@5,0.0,Dense
31028,P@10,0.0,Dense
31028,nDCG@10,0.0,Dense
31028,nDCG@20,0.0,Dense
31049,AP,0.045566502463054194,Dense
31049,RR,0.25,Dense
31049,P@1,0.0,Dense
31049,P@5,0.2,Dense
31049,P@10,0.1,Dense
31049,nDCG@10,0.048391390356387974,Dense
31049,nDCG@20,0.048391390356387974,Dense
31059,AP,0.0,Dense
31059,RR,0.0,Dense
31059,P@1,0.0,Dense
31059,P@5,0.0,Dense
31059,P@10,0.0,Dense
31059,nDCG@10,0.0,Dense
31059,nDCG@20,0.0,Dense
31065,AP,0.42342427687255274,Dense
31065,RR,1.0,Dense
31065,P@1,1.0,Dense
31065,P@5,0.4,Dense
31065,P@10,0.2,Dense
31065,nDCG@10,0.37230880112019415,Dense
31065,nDCG@20,0.4809723926410314,Dense
31103,AP,0.0,Dense
31103,RR,0.0,Dense
31103,P@1,0.0,Dense
31103,P@5,0.0,Dense
31103,P@10,0.0,Dense
31103,nDCG@10,0.0,Dense
31103,nDCG@20,0.0,Dense
31138,AP,0.2714285714285714,Dense
31138,RR,0.5,Dense
31138,P@1,0.0,Dense
31138,P@5,0.2,Dense
31138,P@10,0.3,Dense
31138,nDCG@10,0.5513819581371662,Dense
31138,nDCG@20,0.5513819581371662,Dense
31147,AP,0.95,Dense
31147,RR,1.0,Dense
31147,P@1,1.0,Dense
31147,P@5,0.8,Dense
31147,P@10,0.4,Dense
31147,nDCG@10,0.7711718900041457,Dense
31147,nDCG@20,0.7711718900041457,Dense
31168,AP,0.0,Dense
31168,RR,0.0,Dense
31168,P@1,0.0,Dense
31168,P@5,0.0,Dense
31168,P@10,0.0,Dense
31168,nDCG@10,0.0,Dense
31168,nDCG@20,0.0,Dense
31243,AP,0.6,Dense
31243,RR,1.0,Dense
31243,P@1,1.0,Dense
31243,P@5,0.6,Dense
31243,P@10,0.3,Dense
31243,nDCG@10,0.792949770861511,Dense
31243,nDCG@20,0.792949770861511,Dense
31258,AP,1.0,Dense
31258,RR,1.0,Dense
31258,P@1,1.0,Dense
31258,P@5,0.4,Dense
31258,P@10,0.2,Dense
31258,nDCG@10,1.0,Dense
31258,nDCG@20,1.0,Dense
31276,AP,0.6666666666666666,Dense
31276,RR,1.0,Dense
31276,P@1,1.0,Dense
31276,P@5,0.4,Dense
31276,P@10,0.2,Dense
31276,nDCG@10,0.7970995862182803,Dense
31276,nDCG@20,0.7970995862182803,Dense
31291,AP,0.4,Dense
31291,RR,1.0,Dense
31291,P@1,1.0,Dense
31291,P@5,0.4,Dense
31291,P@10,0.2,Dense
31291,nDCG@10,0.26261611549809705,Dense
31291,nDCG@20,0.26261611549809705,Dense
31296,AP,0.3333333333333333,Dense
31296,RR,1.0,Dense
31296,P@1,1.0,Dense
31296,P@5,0.4,Dense
31296,P@10,0.2,Dense
31296,nDCG@10,0.6549579544386733,Dense
31296,nDCG@20,0.6549579544386733,Dense
31315,AP,0.0,Dense
31315,RR,0.0,Dense
31315,P@1,0.0,Dense
31315,P@5,0.0,Dense
31315,P@10,0.0,Dense
31315,nDCG@10,0.0,Dense
31315,nDCG@20,0.0,Dense
31370,AP,0.7152777777777777,Dense
31370,RR,1.0,Dense
31370,P@1,1.0,Dense
31370,P@5,0.6,Dense
31370,P@10,0.4,Dense
31370,nDCG@10,0.6497719489368856,Dense
31370,nDCG@20,0.6497719489368856,Dense
31462,AP,0.0,Dense
31462,RR,0.0,Dense
31462,P@1,0.0,Dense
31462,P@5,0.0,Dense
31462,P@10,0.0,Dense
31462,nDCG@10,0.0,Dense
31462,nDCG@20,0.0,Dense
31556,AP,0.37254901960784315,Dense
31556,RR,1.0,Dense
31556,P@1,1.0,Dense
31556,P@5,0.2,Dense
31556,P@10,0.1,Dense
31556,nDCG@10,0.7262287617954056,Dense
31556,nDCG@20,0.7842816653483644,Dense
31585,AP,0.6666666666666666,Dense
31585,RR,1.0,Dense
31585,P@1,1.0,Dense
31585,P@5,0.4,Dense
31585,P@10,0.2,Dense
31585,nDCG@10,0.7653606369886217,Dense
31585,nDCG@20,0.7653606369886217,Dense
31620,AP,0.2375,Dense
31620,RR,1.0,Dense
31620,P@1,1.0,Dense
31620,P@5,0.4,Dense
31620,P@10,0.3,Dense
31620,nDCG@10,0.32261354232683276,Dense
31620,nDCG@20,0.32261354232683276,Dense
31621,AP,0.0,Dense
31621,RR,0.0,Dense
31621,P@1,0.0,Dense
31621,P@5,0.0,Dense
31621,P@10,0.0,Dense
31621,nDCG@10,0.0,Dense
31621,nDCG@20,0.0,Dense
31641,AP,0.5462962962962964,Dense
31641,RR,1.0,Dense
31641,P@1,1.0,Dense
31641,P@5,0.4,Dense
31641,P@10,0.4,Dense
31641,nDCG@10,0.5875711126816145,Dense
31641,nDCG@20,0.6583272399812486,Dense
31646,AP,0.5072463768115942,Dense
31646,RR,1.0,Dense
31646,P@1,1.0,Dense
31646,P@5,0.6,Dense
31646,P@10,0.3,Dense
31646,nDCG@10,0.2536863674039794,Dense
31646,nDCG@20,0.38237336070485634,Dense
31649,AP,0.0,Dense
31649,RR,0.0,Dense
31649,P@1,0.0,Dense
31649,P@5,0.0,Dense
31649,P@10,0.0,Dense
31649,nDCG@10,0.0,Dense
31649,nDCG@20,0.0,Dense
31655,AP,0.0,Dense
31655,RR,0.0,Dense
31655,P@1,0.0,Dense
31655,P@5,0.0,Dense
31655,P@10,0.0,Dense
31655,nDCG@10,0.0,Dense
31655,nDCG@20,0.0,Dense
31665,AP,0.0,Dense
31665,RR,0.0,Dense
31665,P@1,0.0,Dense
31665,P@5,0.0,Dense
31665,P@10,0.0,Dense
31665,nDCG@10,0.0,Dense
31665,nDCG@20,0.0,Dense
31689,AP,0.393939393939394,Dense
31689,RR,1.0,Dense
31689,P@1,1.0,Dense
31689,P@5,0.2,Dense
31689,P@10,0.1,Dense
31689,nDCG@10,0.625704968030342,Dense
31689,nDCG@20,0.7566069581985393,Dense
31720,AP,0.358974358974359,Dense
31720,RR,1.0,Dense
31720,P@1,1.0,Dense
31720,P@5,0.2,Dense
31720,P@10,0.1,Dense
31720,nDCG@10,0.6942203285313089,Dense
31720,nDCG@20,0.6942203285313089,Dense
31781,AP,0.0,Dense
31781,RR,0.0,Dense
31781,P@1,0.0,Dense
31781,P@5,0.0,Dense
31781,P@10,0.0,Dense
31781,nDCG@10,0.0,Dense
31781,nDCG@20,0.0,Dense
31822,AP,0.5277777777777778,Dense
31822,RR,1.0,Dense
31822,P@1,1.0,Dense
31822,P@5,0.4,Dense
31822,P@10,0.2,Dense
31822,nDCG@10,0.7532197873943611,Dense
31822,nDCG@20,0.7532197873943611,Dense
31837,AP,0.0,Dense
31837,RR,0.0,Dense
31837,P@1,0.0,Dense
31837,P@5,0.0,Dense
31837,P@10,0.0,Dense
31837,nDCG@10,0.0,Dense
31837,nDCG@20,0.0,Dense
31877,AP,1.0,Dense
31877,RR,1.0,Dense
31877,P@1,1.0,Dense
31877,P@5,0.6,Dense
31877,P@10,0.3,Dense
31877,nDCG@10,0.950076996190085,Dense
31877,nDCG@20,0.950076996190085,Dense
31910,AP,0.0,Dense
31910,RR,0.0,Dense
31910,P@1,0.0,Dense
31910,P@5,0.0,Dense
31910,P@10,0.0,Dense
31910,nDCG@10,0.0,Dense
31910,nDCG@20,0.0,Dense
31930,AP,0.09444444444444444,Dense
31930,RR,0.25,Dense
31930,P@1,0.0,Dense
31930,P@5,0.2,Dense
31930,P@10,0.2,Dense
31930,nDCG@10,0.30758726489496935,Dense
31930,nDCG@20,0.30758726489496935,Dense
31966,AP,0.0,Dense
31966,RR,0.0,Dense
31966,P@1,0.0,Dense
31966,P@5,0.0,Dense
31966,P@10,0.0,Dense
31966,nDCG@10,0.0,Dense
31966,nDCG@20,0.0,Dense
31998,AP,0.0,Dense
31998,RR,0.0,Dense
31998,P@1,0.0,Dense
31998,P@5,0.0,Dense
31998,P@10,0.0,Dense
31998,nDCG@10,0.0,Dense
31998,nDCG@20,0.0,Dense
32000,AP,0.75,Dense
32000,RR,1.0,Dense
32000,P@1,1.0,Dense
32000,P@5,0.6,Dense
32000,P@10,0.3,Dense
32000,nDCG@10,0.9368830196397312,Dense
32000,nDCG@20,0.9368830196397312,Dense
32002,AP,0.5,Dense
32002,RR,1.0,Dense
32002,P@1,1.0,Dense
32002,P@5,0.4,Dense
32002,P@10,0.2,Dense
32002,nDCG@10,0.8095180896307554,Dense
32002,nDCG@20,0.8095180896307554,Dense
32033,AP,0.0,Dense
32033,RR,0.0,Dense
32033,P@1,0.0,Dense
32033,P@5,0.0,Dense
32033,P@10,0.0,Dense
32033,nDCG@10,0.0,Dense
32033,nDCG@20,0.0,Dense
32047,AP,0.0,Dense
32047,RR,0.0,Dense
32047,P@1,0.0,Dense
32047,P@5,0.0,Dense
32047,P@10,0.0,Dense
32047,nDCG@10,0.0,Dense
32047,nDCG@20,0.0,Dense
32069,AP,0.0,Dense
32069,RR,0.0,Dense
32069,P@1,0.0,Dense
32069,P@5,0.0,Dense
32069,P@10,0.0,Dense
32069,nDCG@10,0.0,Dense
32069,nDCG@20,0.0,Dense
32081,AP,0.0,Dense
32081,RR,0.0,Dense
32081,P@1,0.0,Dense
32081,P@5,0.0,Dense
32081,P@10,0.0,Dense
32081,nDCG@10,0.0,Dense
32081,nDCG@20,0.0,Dense
32145,AP,0.0,Dense
32145,RR,0.0,Dense
32145,P@1,0.0,Dense
32145,P@5,0.0,Dense
32145,P@10,0.0,Dense
32145,nDCG@10,0.0,Dense
32145,nDCG@20,0.0,Dense
32162,AP,0.5074074074074074,Dense
32162,RR,1.0,Dense
32162,P@1,1.0,Dense
32162,P@5,0.6,Dense
32162,P@10,0.4,Dense
32162,nDCG@10,0.6514510298981564,Dense
32162,nDCG@20,0.6514510298981564,Dense
32168,AP,0.0,Dense
32168,RR,0.0,Dense
32168,P@1,0.0,Dense
32168,P@5,0.0,Dense
32168,P@10,0.0,Dense
32168,nDCG@10,0.0,Dense
32168,nDCG@20,0.0,Dense
32203,AP,0.16666666666666666,Dense
32203,RR,0.16666666666666666,Dense
32203,P@1,0.0,Dense
32203,P@5,0.0,Dense
32203,P@10,0.1,Dense
32203,nDCG@10,0.3562071871080222,Dense
32203,nDCG@20,0.3562071871080222,Dense
32291,AP,0.20555555555555557,Dense
32291,RR,0.5,Dense
32291,P@1,0.0,Dense
32291,P@5,0.4,Dense
32291,P@10,0.3,Dense
32291,nDCG@10,0.40628270021416757,Dense
32291,nDCG@20,0.40628270021416757,Dense
32306,AP,0.2708333333333333,Dense
32306,RR,1.0,Dense
32306,P@1,1.0,Dense
32306,P@5,0.2,Dense
32306,P@10,0.1,Dense
32306,nDCG@10,0.5777523665355664,Dense
32306,nDCG@20,0.5777523665355664,Dense
32321,AP,0.14425770308123248,Dense
32321,RR,0.5,Dense
32321,P@1,0.0,Dense
32321,P@5,0.2,Dense
32321,P@10,0.2,Dense
32321,nDCG@10,0.21513691363172227,Dense
32321,nDCG@20,0.24549346330203917,Dense
32349,AP,0.5,Dense
32349,RR,1.0,Dense
32349,P@1,1.0,Dense
32349,P@5,0.2,Dense
32349,P@10,0.1,Dense
32349,nDCG@10,0.6131471927654584,Dense
32349,nDCG@20,0.6131471927654584,Dense
32351,AP,0.34997594997594994,Dense
32351,RR,1.0,Dense
32351,P@1,1.0,Dense
32351,P@5,0.4,Dense
32351,P@10,0.4,Dense
32351,nDCG@10,0.48145673115731275,Dense
32351,nDCG@20,0.5094995670058811,Dense
32372,AP,1.0,Dense
32372,RR,1.0,Dense
32372,P@1,1.0,Dense
32372,P@5,0.2,Dense
32372,P@10,0.1,Dense
32372,nDCG@10,1.0,Dense
32372,nDCG@20,1.0,Dense
32393,AP,0.29545454545454547,Dense
32393,RR,1.0,Dense
32393,P@1,1.0,Dense
32393,P@5,0.2,Dense
32393,P@10,0.1,Dense
32393,nDCG@10,0.1798041687895469,Dense
32393,nDCG@20,0.22995927327205604,Dense
32465,AP,0.03504273504273504,Dense
32465,RR,0.07692307692307693,Dense
32465,P@1,0.0,Dense
32465,P@5,0.0,Dense
32465,P@10,0.0,Dense
32465,nDCG@10,0.0,Dense
32465,nDCG@20,0.08131271508380081,Dense
32471,AP,0.0,Dense
32471,RR,0.0,Dense
32471,P@1,0.0,Dense
32471,P@5,0.0,Dense
32471,P@10,0.0,Dense
32471,nDCG@10,0.0,Dense
32471,nDCG@20,0.0,Dense
32538,AP,0.07142857142857142,Dense
32538,RR,0.14285714285714285,Dense
32538,P@1,0.0,Dense
32538,P@5,0.0,Dense
32538,P@10,0.1,Dense
32538,nDCG@10,0.20438239758848611,Dense
32538,nDCG@20,0.20438239758848611,Dense
32548,AP,0.1259259259259259,Dense
32548,RR,0.3333333333333333,Dense
32548,P@1,0.0,Dense
32548,P@5,0.2,Dense
32548,P@10,0.3,Dense
32548,nDCG@10,0.21868309273584924,Dense
32548,nDCG@20,0.3000853563132428,Dense
32609,AP,0.25,Dense
32609,RR,1.0,Dense
32609,P@1,1.0,Dense
32609,P@5,0.2,Dense
32609,P@10,0.1,Dense
32609,nDCG@10,0.515157140670655,Dense
32609,nDCG@20,0.515157140670655,Dense
32622,AP,0.0,Dense
32622,RR,0.0,Dense
32622,P@1,0.0,Dense
32622,P@5,0.0,Dense
32622,P@10,0.0,Dense
32622,nDCG@10,0.0,Dense
32622,nDCG@20,0.0,Dense
32700,AP,0.4166666666666667,Dense
32700,RR,1.0,Dense
32700,P@1,1.0,Dense
32700,P@5,0.4,Dense
32700,P@10,0.3,Dense
32700,nDCG@10,0.3151279029309398,Dense
32700,nDCG@20,0.3151279029309398,Dense
32710,AP,0.0,Dense
32710,RR,0.0,Dense
32710,P@1,0.0,Dense
32710,P@5,0.0,Dense
32710,P@10,0.0,Dense
32710,nDCG@10,0.0,Dense
32710,nDCG@20,0.0,Dense
32917,AP,0.2517857142857143,Dense
32917,RR,0.2,Dense
32917,P@1,0.0,Dense
32917,P@5,0.2,Dense
32917,P@10,0.3,Dense
32917,nDCG@10,0.16654996803606498,Dense
32917,nDCG@20,0.2877092906350637,Dense
33086,AP,0.0,Dense
33086,RR,0.0,Dense
33086,P@1,0.0,Dense
33086,P@5,0.0,Dense
33086,P@10,0.0,Dense
33086,nDCG@10,0.0,Dense
33086,nDCG@20,0.0,Dense
33097,AP,0.21428571428571427,Dense
33097,RR,1.0,Dense
33097,P@1,1.0,Dense
33097,P@5,0.4,Dense
33097,P@10,0.2,Dense
33097,nDCG@10,0.3676826997623722,Dense
33097,nDCG@20,0.3676826997623722,Dense
33100,AP,0.0,Dense
33100,RR,0.0,Dense
33100,P@1,0.0,Dense
33100,P@5,0.0,Dense
33100,P@10,0.0,Dense
33100,nDCG@10,0.0,Dense
33100,nDCG@20,0.0,Dense
33110,AP,0.0,Dense
33110,RR,0.0,Dense
33110,P@1,0.0,Dense
33110,P@5,0.0,Dense
33110,P@10,0.0,Dense
33110,nDCG@10,0.0,Dense
33110,nDCG@20,0.0,Dense
33128,AP,0.0,Dense
33128,RR,0.0,Dense
33128,P@1,0.0,Dense
33128,P@5,0.0,Dense
33128,P@10,0.0,Dense
33128,nDCG@10,0.0,Dense
33128,nDCG@20,0.0,Dense
33169,AP,0.0,Dense
33169,RR,0.0,Dense
33169,P@1,0.0,Dense
33169,P@5,0.0,Dense
33169,P@10,0.0,Dense
33169,nDCG@10,0.0,Dense
33169,nDCG@20,0.0,Dense
33252,AP,0.15476190476190477,Dense
33252,RR,0.3333333333333333,Dense
33252,P@1,0.0,Dense
33252,P@5,0.2,Dense
33252,P@10,0.2,Dense
33252,nDCG@10,0.40190520796439777,Dense
33252,nDCG@20,0.40190520796439777,Dense
33257,AP,0.6615105132962276,Dense
33257,RR,1.0,Dense
33257,P@1,1.0,Dense
33257,P@5,0.6,Dense
33257,P@10,0.5,Dense
33257,nDCG@10,0.8027586983028624,Dense
33257,nDCG@20,0.86509230159784,Dense
33263,AP,0.020833333333333332,Dense
33263,RR,0.08333333333333333,Dense
33263,P@1,0.0,Dense
33263,P@5,0.0,Dense
33263,P@10,0.0,Dense
33263,nDCG@10,0.0,Dense
33263,nDCG@20,0.17772565361731688,Dense
33272,AP,0.2502450980392157,Dense
33272,RR,0.5,Dense
33272,P@1,0.0,Dense
33272,P@5,0.6,Dense
33272,P@10,0.3,Dense
33272,nDCG@10,0.5121501339340655,Dense
33272,nDCG@20,0.5370114704586011,Dense
33307,AP,0.016666666666666666,Dense
33307,RR,0.08333333333333333,Dense
33307,P@1,0.0,Dense
33307,P@5,0.0,Dense
33307,P@10,0.0,Dense
33307,nDCG@10,0.0,Dense
33307,nDCG@20,0.16383169867745623,Dense
33322,AP,0.525,Dense
33322,RR,1.0,Dense
33322,P@1,1.0,Dense
33322,P@5,0.6,Dense
33322,P@10,0.3,Dense
33322,nDCG@10,0.7779574175382143,Dense
33322,nDCG@20,0.7779574175382143,Dense
33339,AP,0.022222222222222223,Dense
33339,RR,0.2,Dense
33339,P@1,0.0,Dense
33339,P@5,0.2,Dense
33339,P@10,0.1,Dense
33339,nDCG@10,0.08581136153772366,Dense
33339,nDCG@20,0.08581136153772366,Dense
33358,AP,0.5688888888888888,Dense
33358,RR,1.0,Dense
33358,P@1,1.0,Dense
33358,P@5,0.4,Dense
33358,P@10,0.4,Dense
33358,nDCG@10,0.5548770294785266,Dense
33358,nDCG@20,0.6250402889260687,Dense
33370,AP,0.9484126984126983,Dense
33370,RR,1.0,Dense
33370,P@1,1.0,Dense
33370,P@5,0.8,Dense
33370,P@10,0.6,Dense
33370,nDCG@10,0.8647530805950457,Dense
33370,nDCG@20,0.8647530805950457,Dense
33385,AP,0.0725,Dense
33385,RR,0.5,Dense
33385,P@1,0.0,Dense
33385,P@5,0.2,Dense
33385,P@10,0.1,Dense
33385,nDCG@10,0.07239314934113301,Dense
33385,nDCG@20,0.07239314934113301,Dense
33439,AP,0.0,Dense
33439,RR,0.0,Dense
33439,P@1,0.0,Dense
33439,P@5,0.0,Dense
33439,P@10,0.0,Dense
33439,nDCG@10,0.0,Dense
33439,nDCG@20,0.0,Dense
33472,AP,0.38095238095238093,Dense
33472,RR,1.0,Dense
33472,P@1,1.0,Dense
33472,P@5,0.2,Dense
33472,P@10,0.1,Dense
33472,nDCG@10,0.1564262420075855,Dense
33472,nDCG@20,0.2765418978056368,Dense
33518,AP,0.0,Dense
33518,RR,0.0,Dense
33518,P@1,0.0,Dense
33518,P@5,0.0,Dense
33518,P@10,0.0,Dense
33518,nDCG@10,0.0,Dense
33518,nDCG@20,0.0,Dense
33527,AP,0.0,Dense
33527,RR,0.0,Dense
33527,P@1,0.0,Dense
33527,P@5,0.0,Dense
33527,P@10,0.0,Dense
33527,nDCG@10,0.0,Dense
33527,nDCG@20,0.0,Dense
33552,AP,0.5428571428571428,Dense
33552,RR,1.0,Dense
33552,P@1,1.0,Dense
33552,P@5,0.8,Dense
33552,P@10,0.4,Dense
33552,nDCG@10,0.644126493930344,Dense
33552,nDCG@20,0.644126493930344,Dense
33568,AP,0.0,Dense
33568,RR,0.0,Dense
33568,P@1,0.0,Dense
33568,P@5,0.0,Dense
33568,P@10,0.0,Dense
33568,nDCG@10,0.0,Dense
33568,nDCG@20,0.0,Dense
33601,AP,0.0,Dense
33601,RR,0.0,Dense
33601,P@1,0.0,Dense
33601,P@5,0.0,Dense
33601,P@10,0.0,Dense
33601,nDCG@10,0.0,Dense
33601,nDCG@20,0.0,Dense
33612,AP,0.0,Dense
33612,RR,0.0,Dense
33612,P@1,0.0,Dense
33612,P@5,0.0,Dense
33612,P@10,0.0,Dense
33612,nDCG@10,0.0,Dense
33612,nDCG@20,0.0,Dense
33628,AP,0.0,Dense
33628,RR,0.0,Dense
33628,P@1,0.0,Dense
33628,P@5,0.0,Dense
33628,P@10,0.0,Dense
33628,nDCG@10,0.0,Dense
33628,nDCG@20,0.0,Dense
33630,AP,0.562694597069597,Dense
33630,RR,1.0,Dense
33630,P@1,1.0,Dense
33630,P@5,0.6,Dense
33630,P@10,0.5,Dense
33630,nDCG@10,0.7815588107210883,Dense
33630,nDCG@20,0.8393850670871248,Dense
33665,AP,0.0,Dense
33665,RR,0.0,Dense
33665,P@1,0.0,Dense
33665,P@5,0.0,Dense
33665,P@10,0.0,Dense
33665,nDCG@10,0.0,Dense
33665,nDCG@20,0.0,Dense
33671,AP,0.0,Dense
33671,RR,0.0,Dense
33671,P@1,0.0,Dense
33671,P@5,0.0,Dense
33671,P@10,0.0,Dense
33671,nDCG@10,0.0,Dense
33671,nDCG@20,0.0,Dense
33676,AP,0.388023088023088,Dense
33676,RR,1.0,Dense
33676,P@1,1.0,Dense
33676,P@5,0.6,Dense
33676,P@10,0.3,Dense
33676,nDCG@10,0.4605017262608977,Dense
33676,nDCG@20,0.4980534194788095,Dense
33698,AP,0.0,Dense
33698,RR,0.0,Dense
33698,P@1,0.0,Dense
33698,P@5,0.0,Dense
33698,P@10,0.0,Dense
33698,nDCG@10,0.0,Dense
33698,nDCG@20,0.0,Dense
33710,AP,0.25,Dense
33710,RR,0.5,Dense
33710,P@1,0.0,Dense
33710,P@5,0.2,Dense
33710,P@10,0.1,Dense
33710,nDCG@10,0.4796249331362629,Dense
33710,nDCG@20,0.4796249331362629,Dense
33711,AP,0.5515306915306915,Dense
33711,RR,1.0,Dense
33711,P@1,1.0,Dense
33711,P@5,0.8,Dense
33711,P@10,0.4,Dense
33711,nDCG@10,0.6859801793084246,Dense
33711,nDCG@20,0.7420658510055612,Dense
33793,AP,0.125,Dense
33793,RR,1.0,Dense
33793,P@1,1.0,Dense
33793,P@5,0.2,Dense
33793,P@10,0.1,Dense
33793,nDCG@10,0.11474042701480229,Dense
33793,nDCG@20,0.11474042701480229,Dense
33842,AP,0.16666666666666666,Dense
33842,RR,0.5,Dense
33842,P@1,0.0,Dense
33842,P@5,0.4,Dense
33842,P@10,0.2,Dense
33842,nDCG@10,0.344876748965243,Dense
33842,nDCG@20,0.344876748965243,Dense
33860,AP,0.5037629994526547,Dense
33860,RR,1.0,Dense
33860,P@1,1.0,Dense
33860,P@5,0.4,Dense
33860,P@10,0.5,Dense
33860,nDCG@10,0.6819928960428632,Dense
33860,nDCG@20,0.6819928960428632,Dense
33903,AP,0.05986394557823129,Dense
33903,RR,0.14285714285714285,Dense
33903,P@1,0.0,Dense
33903,P@5,0.0,Dense
33903,P@10,0.1,Dense
33903,nDCG@10,0.07144998827264483,Dense
33903,nDCG@20,0.09824373387488665,Dense
34023,AP,0.0,Dense
34023,RR,0.0,Dense
34023,P@1,0.0,Dense
34023,P@5,0.0,Dense
34023,P@10,0.0,Dense
34023,nDCG@10,0.0,Dense
34023,nDCG@20,0.0,Dense
34043,AP,0.0,Dense
34043,RR,0.0,Dense
34043,P@1,0.0,Dense
34043,P@5,0.0,Dense
34043,P@10,0.0,Dense
34043,nDCG@10,0.0,Dense
